report_path,tag,seed,L,scheme,dtype,interp,boundary_mode,oob_policy,value_repr,batch_size,threads_torch,threads_numba,float_accuracy,float_precision,float_recall,float_f1,float_roc_auc,float_pr_auc,lut_numpy_accuracy,lut_numpy_precision,lut_numpy_recall,lut_numpy_f1,lut_numpy_roc_auc,lut_numpy_pr_auc,lut_numba_accuracy,lut_numba_precision,lut_numba_recall,lut_numba_f1,lut_numba_roc_auc,lut_numba_pr_auc,float_ms_per_sample,lut_numpy_ms_per_sample,lut_numba_ms_per_sample,lut_numpy_e2e_ms_per_sample,lut_numba_e2e_ms_per_sample,float_params_bytes,float_total_bytes,lut_total_bytes,lut_knots_bytes,lut_q_table_bytes,lut_scale_bytes,lut_y_min_bytes
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_closed_clip_x_spline_component,2,2,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264298,0.9986899189987554,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264299,0.9986899188950423,144.84507079981267,6.711615399457514,0.024471399374306202,160.38156999275088,159.41839998122305,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_closed_clip_x_spline_component,2,2,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264298,0.9986899189987554,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264299,0.9986899188950423,0.8350684628931049,0.06069642578950152,0.012732300783682149,0.6682417578304012,0.6448261327932414,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_closed_zero_spline_spline_component,2,2,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717362,0.9986874151208296,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717361,0.9986874150234953,145.88989199977368,7.383961600251496,0.02462620008736849,165.50199498888105,160.89683999307454,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_closed_zero_spline_spline_component,2,2,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717362,0.9986874151208296,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717361,0.9986874150234953,0.8288006074144505,0.06631056835431082,0.01302453515563684,0.6690198047181184,0.6647706836702127,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_half_open_clip_x_spline_component,2,2,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264298,0.998689918666764,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264298,0.9986899189700824,149.57786240056157,6.970228000544012,0.024268600158393383,161.5865649888292,160.3116799844429,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_half_open_clip_x_spline_component,2,2,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264298,0.998689918666764,0.9872768581629341,0.9764922451915956,0.9985935302390999,0.9874192306046472,0.9987906963264298,0.9986899189700824,0.820640749998347,0.06209134570781316,0.012924207030664547,0.6648658202720981,0.6536913086165441,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_half_open_zero_spline_spline_component,2,2,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717362,0.9986874151208296,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717361,0.9986874150234953,146.57201759982854,7.642923399806023,0.025450000539422035,163.58929499983788,160.8075700001791,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_asymmetric_uint8_linear_half_open_zero_spline_spline_component,2,2,asymmetric,uint8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717362,0.9986874151208296,0.9872552201666126,0.976450923555424,0.9985935302390999,0.9873981043668029,0.9987876623717361,0.9986874150234953,0.8326778710943472,0.06682921288302168,0.012836996093028574,0.6769854101548844,0.6468687694905384,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component,2,2,symmetric,int8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.9986921577280977,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.9986921565795928,146.80268859956414,6.772192199714482,0.024252000264823437,165.92672998085618,161.27973501570523,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_closed_clip_x_spline_component,2,2,symmetric,int8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.9986921577280977,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.9986921565795928,0.8260644902384229,0.06102136522713408,0.012888179689980461,0.6608574609344942,0.6321219140772882,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_closed_zero_spline_spline_component,2,2,symmetric,int8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.9987830051576411,0.9986822759064673,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.998783005157641,0.9986822748768288,145.95176120009273,7.405359400436282,0.024930600076913834,162.54853999707848,161.60852999892086,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_closed_zero_spline_spline_component,2,2,symmetric,int8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.9987830051576411,0.9986822759064673,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.998783005157641,0.9986822748768288,0.8330256113276846,0.06628649023696198,0.013051212890786701,0.6754281640496629,0.64051160161398,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_half_open_clip_x_spline_component,2,2,symmetric,int8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.9986921580779206,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.998692156658118,145.7933201994747,6.905449599958956,0.02428520005196333,161.67464999016374,161.0197100089863,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_half_open_clip_x_spline_component,2,2,symmetric,int8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.9986921580779206,0.9872876771610949,0.9765129073212019,0.9985935302390999,0.9874297940625836,0.9987923795158007,0.998692156658118,0.8275777753897273,0.06161677149066236,0.013327382812349242,0.6681527539512899,0.6427247461033403,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_half_open_zero_spline_spline_component,2,2,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.9987830051576411,0.9986822759064673,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.998783005157641,0.9986822748768288,146.43827200029045,7.595514200627804,0.025165999308228493,162.54320500884205,160.549209988676,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L2_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L2_symmetric_int8_linear_half_open_zero_spline_spline_component,2,2,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.9987830051576411,0.9986822759064673,0.9872660391647733,0.9764715839363548,0.9985935302390999,0.9874086673727227,0.998783005157641,0.9986822748768288,0.8284410625037708,0.06765211718629871,0.01315984961365757,0.6731338867211889,0.6362641992382123,200368,200368,199728,144,66528,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_closed_clip_x_spline_component,2,32,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119520669,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119404309,145.11888560000807,6.727553999982774,0.026217599399387836,167.00798000674695,164.98807498719543,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_closed_clip_x_spline_component,2,32,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119520669,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119404309,0.825581791013974,0.06128767773589061,0.01339606249530334,0.6943403514924285,0.6676331639937416,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component,2,32,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440096513415,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440094887325,147.41366000007838,7.510879000648856,0.025265200063586235,170.35586000420153,166.58534000162035,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_closed_zero_spline_spline_component,2,32,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440096513415,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440094887325,0.8373259648396925,0.06537365038639109,0.013545855472330004,0.6990055273490725,0.6625089453336841,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component,2,32,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119520669,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119404309,148.56403800006956,6.949525600299239,0.025335200130939484,169.53689500223845,166.363045014441,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_half_open_clip_x_spline_component,2,32,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119520669,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972133044204,0.9990440119404309,0.8292234824239131,0.06220989844223368,0.013700037106900709,0.6871438671623764,0.6642488476245489,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component,2,32,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440096513415,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440094887325,146.2563620004803,7.688927800394595,0.025223799981176853,169.8782549938187,170.5562749877572,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_asymmetric_uint8_linear_half_open_zero_spline_spline_component,2,32,asymmetric,uint8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440096513415,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990972114316088,0.9990440094887325,0.8339714335943427,0.06713911719089083,0.013662933597515803,0.7159739843700663,0.6713869531267846,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_closed_clip_x_spline_component,2,32,symmetric,int8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,148.17502839956433,6.668255200609565,0.02600520011037588,166.00711999926716,164.1390500124544,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_closed_clip_x_spline_component,2,32,symmetric,int8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,0.8288239531248109,0.060672986328427214,0.0135977246100083,0.6899059570059762,0.658540683616593,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_closed_zero_spline_spline_component,2,32,symmetric,int8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,146.44864859990776,7.426412399858236,0.0263709994032979,167.29799499735236,163.85742500424385,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_closed_zero_spline_spline_component,2,32,symmetric,int8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,0.8279771855541185,0.06661816601081227,0.013811558592351503,0.7248851758049568,0.6745350195160427,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_half_open_clip_x_spline_component,2,32,symmetric,int8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,150.72217280045152,7.035396399907768,0.02625880017876625,168.16578500438482,165.02686000894755,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_half_open_clip_x_spline_component,2,32,symmetric,int8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,0.8343828476608905,0.06384010156580189,0.01420994140971743,0.6900832812789304,0.6607801758036658,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_half_open_zero_spline_spline_component,2,32,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,145.13578240014613,7.604384999722242,0.02605659980326891,171.85577498748899,166.9609800213948,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L32_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed2_L32_symmetric_int8_linear_half_open_zero_spline_spline_component,2,32,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.9990969145909799,0.9990436473518178,0.9896894947527859,0.9837130765613645,0.9958671427025857,0.9897527983570069,0.99909691459098,0.9990436474513973,0.8300376093757222,0.06676258008155855,0.013815751954098232,0.6917584765687934,0.6549977539179963,200368,200368,1197648,144,1064448,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed2_L4_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed2_L4_asymmetric_uint8_linear_closed_clip_x_spline_component,2,4,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9886184139348696,0.9802837271625157,0.9972952504598074,0.9887163205766261,0.9989403569103568,0.9988634639096444,0.9886184139348696,0.9802837271625157,0.9972952504598074,0.9887163205766261,0.9989403566762552,0.9988634629861519,146.05862899962813,6.718513200059533,0.025968200527131557,163.79416501149535,161.87243000604212,200368,200368,266256,144,133056,66528,66528
